entity,value,variation,sector,gov_level,subgroup,account,plan,objective,program,project
INSTITUTO DISTRITAL DEL PATRIMONIO CULTURAL - IDPC,1092343000,0.06518088737,"Cultura, Recreación y Deporte",Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
INSTITUTO DISTRITAL DEL PATRIMONIO CULTURAL - IDPC,1100000,0.00000000000,"Cultura, Recreación y Deporte",Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
INSTITUTO DISTRITAL DEL PATRIMONIO CULTURAL - IDPC,1133000000,-0.15762081784,"Cultura, Recreación y Deporte",Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,"Construcción de saberes, Educación incluyante, diversa y de calidad para dsfrutar y aprender",Jornada educativa única para la excelencia acadénica y la formación integral
INSTITUTO DISTRITAL DEL PATRIMONIO CULTURAL - IDPC,125000000,0.00000000000,"Cultura, Recreación y Deporte",Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,"Lucha contra distintos tipos de discriminación y violencias por condición, situación, identidad, diferencia, diversidad o etapa del ciclo vital",Memoria histórica y patrimonio cultural
INSTITUTO DISTRITAL DEL PATRIMONIO CULTURAL - IDPC,4040000000,-0.05427014586,"Cultura, Recreación y Deporte",Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,Ejercicio de las libertades culturales y deportivas,Gestión e intervención del patrimonio cultural material del Distrito Capital
INSTITUTO DISTRITAL DEL PATRIMONIO CULTURAL - IDPC,1623731000,-0.10167026279,"Cultura, Recreación y Deporte",Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,Ejercicio de las libertades culturales y deportivas,Circulación y divulgación de los valores del patrimonio cultural
INSTITUTO DISTRITAL DEL PATRIMONIO CULTURAL - IDPC,16438269000,0.09493565577,"Cultura, Recreación y Deporte",Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,Revitalización del centro ampliado,Revitalización del centro tradicional y de sectores e inmuebles de interés cultural en el Distrito Capital
INSTITUTO DISTRITAL DEL PATRIMONIO CULTURAL - IDPC,150000000,2.00000000000,"Cultura, Recreación y Deporte",Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,"Transparencia, probidad, lucha contra la corrupción y control social efectivo e incluyente",Transparencia en la gestión institucional
INSTITUTO DISTRITAL DEL PATRIMONIO CULTURAL - IDPC,900000000,1.34497133924,"Cultura, Recreación y Deporte",Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,Fortalecimiento y mejoramiento de la gestión institucional
INSTITUTO DISTRITAL DEL PATRIMONIO CULTURAL - IDPC,1995000000,none,"Cultura, Recreación y Deporte",Establecimientos Públicos,Inversión,Pasivos exigibles,,,,
INSTITUTO DISTRITAL PARA LA PROTECCIÓN DE LA NIÑEZ Y LA JUVENTUD,7120543000,0.00969259332,Integración Social,Establecimientos Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
INSTITUTO DISTRITAL PARA LA PROTECCIÓN DE LA NIÑEZ Y LA JUVENTUD,461878000,0.22839893617,Integración Social,Establecimientos Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales indirectos,,,
INSTITUTO DISTRITAL PARA LA PROTECCIÓN DE LA NIÑEZ Y LA JUVENTUD,2507135000,-0.00639999302,Integración Social,Establecimientos Públicos,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
INSTITUTO DISTRITAL PARA LA PROTECCIÓN DE LA NIÑEZ Y LA JUVENTUD,263970000,0.26087870306,Integración Social,Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
INSTITUTO DISTRITAL PARA LA PROTECCIÓN DE LA NIÑEZ Y LA JUVENTUD,1077018000,0.05098202236,Integración Social,Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
INSTITUTO DISTRITAL PARA LA PROTECCIÓN DE LA NIÑEZ Y LA JUVENTUD,21703000,0.00000000000,Integración Social,Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
INSTITUTO DISTRITAL PARA LA PROTECCIÓN DE LA NIÑEZ Y LA JUVENTUD,937000000,-0.06300000000,Integración Social,Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,"Lucha contra distintos tipos de discriminación y violencias por condición, situación, identidad, diferencia, diversidad o etapa del ciclo vital",Modernización y fortalecimiento de las tecnologías de información y comunicaciones TIC
INSTITUTO DISTRITAL PARA LA PROTECCIÓN DE LA NIÑEZ Y LA JUVENTUD,14766768000,-0.22177770751,Integración Social,Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,"Lucha contra distintos tipos de discriminación y violencias por condición, situación, identidad, diferencia, diversidad o etapa del ciclo vital","Protección, prevención y atención integral a niños, niñas, adolescentes y jóvenes en situación de vida de y en calle y pandilleros en condición de fragilidad social"
INSTITUTO DISTRITAL PARA LA PROTECCIÓN DE LA NIÑEZ Y LA JUVENTUD,0,-1.00000000000,Integración Social,Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,"Lucha contra distintos tipos de discriminación y violencias por condición, situación, identidad, diferencia, diversidad o etapa del ciclo vital",Generación de ingresos y oportunidades como herramienta de recuperación para beneficiarios en fragilidad social
INSTITUTO DISTRITAL PARA LA PROTECCIÓN DE LA NIÑEZ Y LA JUVENTUD,11293500000,-0.23999916015,Integración Social,Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,"Lucha contra distintos tipos de discriminación y violencias por condición, situación, identidad, diferencia, diversidad o etapa del ciclo vital",Fortalecimiento institucional y de la infraestructura de unidades de protección integral y dependencias
INSTITUTO DISTRITAL PARA LA PROTECCIÓN DE LA NIÑEZ Y LA JUVENTUD,3098357000,-0.55737757143,Integración Social,Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,"Lucha contra distintos tipos de discriminación y violencias por condición, situación, identidad, diferencia, diversidad o etapa del ciclo vital",Protección Integral a Niñez juventud en Situación de Vulneración de Derechos
INSTITUTO DISTRITAL PARA LA PROTECCIÓN DE LA NIÑEZ Y LA JUVENTUD,1483357000,-0.70159786763,Integración Social,Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,"Bogotá, un territorio que defiende, protege y promueve los derechos humanos",Atención Integral y preventiva a adolescentes en conflicto con la ley
INSTITUTO DISTRITAL PARA LA PROTECCIÓN DE LA NIÑEZ Y LA JUVENTUD,100804148000,13.19776732394,Integración Social,Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,Trabajo decente y digno,Generación de Ingresos y Oportunidades Misión Bogotá Humana
INSTITUTO DISTRITAL PARA LA PROTECCIÓN DE LA NIÑEZ Y LA JUVENTUD,0,-1.00000000000,Integración Social,Establecimientos Públicos,Inversión,Pasivos exigibles,,,,
FUNDACIÓN GILBERTO ALZATE AVENDAÑO ,2139198000,0.11035975129,"Cultura, Recreación y Deporte",Establecimientos Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
FUNDACIÓN GILBERTO ALZATE AVENDAÑO ,191104000,-0.13252837040,"Cultura, Recreación y Deporte",Establecimientos Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales indirectos,,,
FUNDACIÓN GILBERTO ALZATE AVENDAÑO ,731459000,0.11511055687,"Cultura, Recreación y Deporte",Establecimientos Públicos,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
FUNDACIÓN GILBERTO ALZATE AVENDAÑO ,89000000,-0.18523536628,"Cultura, Recreación y Deporte",Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
FUNDACIÓN GILBERTO ALZATE AVENDAÑO ,603000000,0.00077340034,"Cultura, Recreación y Deporte",Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
FUNDACIÓN GILBERTO ALZATE AVENDAÑO ,8000000,0.60000000000,"Cultura, Recreación y Deporte",Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
FUNDACIÓN GILBERTO ALZATE AVENDAÑO ,554000000,2.23976608187,"Cultura, Recreación y Deporte",Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,"Lucha contra distintos tipos de discriminación y violencias por condición, situación, identidad, diferencia, diversidad o etapa del ciclo vital",Culturas en la diversidad
FUNDACIÓN GILBERTO ALZATE AVENDAÑO ,187000000,-0.16888888889,"Cultura, Recreación y Deporte",Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,Ejercicio de las libertades culturales y deportivas,Formación para la democracia
FUNDACIÓN GILBERTO ALZATE AVENDAÑO ,2134000000,-0.04390681004,"Cultura, Recreación y Deporte",Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,Ejercicio de las libertades culturales y deportivas,Realización de actividades artísticas y culturales
FUNDACIÓN GILBERTO ALZATE AVENDAÑO ,24000000,0.09090909091,"Cultura, Recreación y Deporte",Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,"Transparencia, probidad, lucha contra la corrupción y control social efectivo e incluyente",Capital humano y probidad
FUNDACIÓN GILBERTO ALZATE AVENDAÑO ,51000000,0.04081632653,"Cultura, Recreación y Deporte",Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,Fortalecimiento institucional
FUNDACIÓN GILBERTO ALZATE AVENDAÑO ,594000000,-0.04347826087,"Cultura, Recreación y Deporte",Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,"Dotación, adecuación y mantenimiento de la infraestructura física, técnica e informática"
ORTQUESTA FILARMÓNICA DE BOGOTÁ,15549401000,0.16277938159,"Cultura, Recreación y Deporte",Establecimientos Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
ORTQUESTA FILARMÓNICA DE BOGOTÁ,339000000,0.02355072464,"Cultura, Recreación y Deporte",Establecimientos Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales indirectos,,,
ORTQUESTA FILARMÓNICA DE BOGOTÁ,5119513000,0.09864660473,"Cultura, Recreación y Deporte",Establecimientos Públicos,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
ORTQUESTA FILARMÓNICA DE BOGOTÁ,276054000,0.13891650817,"Cultura, Recreación y Deporte",Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
ORTQUESTA FILARMÓNICA DE BOGOTÁ,867926000,0.06711600835,"Cultura, Recreación y Deporte",Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
ORTQUESTA FILARMÓNICA DE BOGOTÁ,4000000,-0.01477832512,"Cultura, Recreación y Deporte",Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
ORTQUESTA FILARMÓNICA DE BOGOTÁ,17783000000,1.72327718224,"Cultura, Recreación y Deporte",Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,"Construcción de saberes, Educación incluyante, diversa y de calidad para dsfrutar y aprender",Músicas de la OFB para la jornada única
ORTQUESTA FILARMÓNICA DE BOGOTÁ,613431000,-0.12616666667,"Cultura, Recreación y Deporte",Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,"Lucha contra distintos tipos de discriminación y violencias por condición, situación, identidad, diferencia, diversidad o etapa del ciclo vital",Música sinfónica para todas y todas
ORTQUESTA FILARMÓNICA DE BOGOTÁ,495500000,0.98200000000,"Cultura, Recreación y Deporte",Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,Ejercicio de las libertades culturales y deportivas,Mantenimiento y sostenimiento de la infraestructura cultural pública
ORTQUESTA FILARMÓNICA DE BOGOTÁ,6248918000,-0.09291363043,"Cultura, Recreación y Deporte",Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,Ejercicio de las libertades culturales y deportivas,Fomento de la música sinfónica
ORTQUESTA FILARMÓNICA DE BOGOTÁ,20000000,1.00000000000,"Cultura, Recreación y Deporte",Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,"Transparencia, probidad, lucha contra la corrupción y control social efectivo e incluyente",Transparencia en la OFB
ORTQUESTA FILARMÓNICA DE BOGOTÁ,967651000,0.80531902985,"Cultura, Recreación y Deporte",Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,Fortalecimiento institucional
FONDO DE VIGILANCIA Y SEGURIDAD,5920233000,0.86069271618,"Gobierno, Seguridad y Convivencia",Establecimientos Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
FONDO DE VIGILANCIA Y SEGURIDAD,0,-1.00000000000,"Gobierno, Seguridad y Convivencia",Establecimientos Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales indirectos,,,
FONDO DE VIGILANCIA Y SEGURIDAD,2049775000,0.60541279302,"Gobierno, Seguridad y Convivencia",Establecimientos Públicos,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
FONDO DE VIGILANCIA Y SEGURIDAD,302930000,0.52226130653,"Gobierno, Seguridad y Convivencia",Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
FONDO DE VIGILANCIA Y SEGURIDAD,3892603000,1.12111187459,"Gobierno, Seguridad y Convivencia",Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
FONDO DE VIGILANCIA Y SEGURIDAD,11700000,0.06363636364,"Gobierno, Seguridad y Convivencia",Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
FONDO DE VIGILANCIA Y SEGURIDAD,890000000,18.77777777778,"Gobierno, Seguridad y Convivencia",Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,"Transparencia, probidad, lucha contra la corrupción y control social efectivo e incluyente",Fortalecimiento de la gestión ética institucional y lucha contra la corrupción
FONDO DE VIGILANCIA Y SEGURIDAD,27238500000,-0.42982582104,"Gobierno, Seguridad y Convivencia",Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la seguridad ciudadana,Número único de seguridad y emergencias (NUSE 123)
FONDO DE VIGILANCIA Y SEGURIDAD,19961500000,0.17317700612,"Gobierno, Seguridad y Convivencia",Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la seguridad ciudadana,"Fortalecimiento integral de equipamientos para la seguridad, la defensa y justicia de la ciudad"
FONDO DE VIGILANCIA Y SEGURIDAD,79236500000,-0.01096882030,"Gobierno, Seguridad y Convivencia",Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la seguridad ciudadana,"Adquisición y dotación de bienes y servicios para el fortalecimiento integral de la seguridad, defensa y justicia en la ciudad"
FONDO DE VIGILANCIA Y SEGURIDAD,14951000000,0.72908036540,"Gobierno, Seguridad y Convivencia",Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la seguridad ciudadana,"Apoyo logístico especializado destinado a la seguridad, defensa y justicia"
FONDO DE VIGILANCIA Y SEGURIDAD,7973500000,1.90867239269,"Gobierno, Seguridad y Convivencia",Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,Desarrollo y fortalecimiento institucional del FVS
FONDO DE VIGILANCIA Y SEGURIDAD,17000000000,-0.18050251586,"Gobierno, Seguridad y Convivencia",Establecimientos Públicos,Inversión,Pasivos exigibles,,,,
"JARDÍN BOTÁNICO "" JOSE CELESTINO MUTIS""",3233902000,0.04175757625,Ambiente,Establecimientos Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
"JARDÍN BOTÁNICO "" JOSE CELESTINO MUTIS""",100000000,-0.11738746690,Ambiente,Establecimientos Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales indirectos,,,
"JARDÍN BOTÁNICO "" JOSE CELESTINO MUTIS""",1105103000,0.04362611636,Ambiente,Establecimientos Públicos,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
"JARDÍN BOTÁNICO "" JOSE CELESTINO MUTIS""",114364000,-0.00123138728,Ambiente,Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
"JARDÍN BOTÁNICO "" JOSE CELESTINO MUTIS""",1492589000,0.07200884274,Ambiente,Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
"JARDÍN BOTÁNICO "" JOSE CELESTINO MUTIS""",1000000,0.00000000000,Ambiente,Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
"JARDÍN BOTÁNICO "" JOSE CELESTINO MUTIS""",15000000000,1.11191933482,Ambiente,Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Un territorio que enfrenta el cambio climático y se ordena alrededor del agua,Recuperación rehabilitación y restauración de la estructura ecológica principal y de los espacios del agua,Intervención territorial para el mejoramiento de la cobertura vegetal del Distrito Capital
"JARDÍN BOTÁNICO "" JOSE CELESTINO MUTIS""",10600000000,0.76666666667,Ambiente,Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Un territorio que enfrenta el cambio climático y se ordena alrededor del agua,Recuperación rehabilitación y restauración de la estructura ecológica principal y de los espacios del agua,Investigación y conservación de la flora y ecosistemas de la región capital como estrategia de adaptación al cambio climático
"JARDÍN BOTÁNICO "" JOSE CELESTINO MUTIS""",3650000000,-0.06410256410,Ambiente,Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Un territorio que enfrenta el cambio climático y se ordena alrededor del agua,Recuperación rehabilitación y restauración de la estructura ecológica principal y de los espacios del agua,Armonización de las relaciones ecosistema-cultura para disminuir la vulnerabilidad de la región capital frente a los efectos del cambio climático
"JARDÍN BOTÁNICO "" JOSE CELESTINO MUTIS""",5213714000,0.53459353116,Ambiente,Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,Modernización y fortalecimiento institucional
INSTITUTO PARA LA INVESTIGACIÓN EDUCATIVA Y EL DESARROLLO - PEDAGÓGICO,3030883000,0.09505367813,Educación,Establecimientos Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
INSTITUTO PARA LA INVESTIGACIÓN EDUCATIVA Y EL DESARROLLO - PEDAGÓGICO,11088000,-0.10580645161,Educación,Establecimientos Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales indirectos,,,
INSTITUTO PARA LA INVESTIGACIÓN EDUCATIVA Y EL DESARROLLO - PEDAGÓGICO,1034843000,0.09485530377,Educación,Establecimientos Públicos,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
INSTITUTO PARA LA INVESTIGACIÓN EDUCATIVA Y EL DESARROLLO - PEDAGÓGICO,141260000,0.16288259216,Educación,Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
INSTITUTO PARA LA INVESTIGACIÓN EDUCATIVA Y EL DESARROLLO - PEDAGÓGICO,609627000,0.11319541959,Educación,Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
INSTITUTO PARA LA INVESTIGACIÓN EDUCATIVA Y EL DESARROLLO - PEDAGÓGICO,425000,0.03155339806,Educación,Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
INSTITUTO PARA LA INVESTIGACIÓN EDUCATIVA Y EL DESARROLLO - PEDAGÓGICO,4805000000,0.00776006711,Educación,Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,"Construcción de saberes, Educación incluyante, diversa y de calidad para dsfrutar y aprender",Investigación e innovación para la construcción de conocimiento educativo y pedagógico
INSTITUTO PARA LA INVESTIGACIÓN EDUCATIVA Y EL DESARROLLO - PEDAGÓGICO,748644000,-0.40489348172,Educación,Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,Fortalecimiento institucional
INSTITUTO DISTRITAL DE LA PARTICIPACIÓN Y ACCIÓN COMUNAL,6647637000,0.04469226334,"Gobierno, Seguridad y Convivencia",Establecimientos Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
INSTITUTO DISTRITAL DE LA PARTICIPACIÓN Y ACCIÓN COMUNAL,266000000,0.17699115044,"Gobierno, Seguridad y Convivencia",Establecimientos Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales indirectos,,,
INSTITUTO DISTRITAL DE LA PARTICIPACIÓN Y ACCIÓN COMUNAL,2268866000,0.04592475535,"Gobierno, Seguridad y Convivencia",Establecimientos Públicos,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
INSTITUTO DISTRITAL DE LA PARTICIPACIÓN Y ACCIÓN COMUNAL,278500000,0.05054696341,"Gobierno, Seguridad y Convivencia",Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
INSTITUTO DISTRITAL DE LA PARTICIPACIÓN Y ACCIÓN COMUNAL,1598500000,0.13312539874,"Gobierno, Seguridad y Convivencia",Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
INSTITUTO DISTRITAL DE LA PARTICIPACIÓN Y ACCIÓN COMUNAL,1000000,-0.23076923077,"Gobierno, Seguridad y Convivencia",Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
INSTITUTO DISTRITAL DE LA PARTICIPACIÓN Y ACCIÓN COMUNAL,1479236000,-0.42410650500,"Gobierno, Seguridad y Convivencia",Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Bogotá Humana: participa y decide,Revitalización de la organización comunal
INSTITUTO DISTRITAL DE LA PARTICIPACIÓN Y ACCIÓN COMUNAL,783133000,-0.30782379816,"Gobierno, Seguridad y Convivencia",Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Bogotá Humana: participa y decide,Comunicación pública para la movilización
INSTITUTO DISTRITAL DE LA PARTICIPACIÓN Y ACCIÓN COMUNAL,5046806000,-0.60571828125,"Gobierno, Seguridad y Convivencia",Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Bogotá Humana: participa y decide,Planeación y presupuestación participativa para la superación de la segregación y las discriminaciones
INSTITUTO DISTRITAL DE LA PARTICIPACIÓN Y ACCIÓN COMUNAL,1392223000,-0.30388850000,"Gobierno, Seguridad y Convivencia",Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,Gestión estratégica y fortalecimiento institucional
INSTITUTO DISTRITAL DE TURISMO ,2393306000,0.05358556284,"Desarrollo Económico, Industria y Turismo",Establecimientos Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
INSTITUTO DISTRITAL DE TURISMO ,10000000,-0.07407407407,"Desarrollo Económico, Industria y Turismo",Establecimientos Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales indirectos,,,
INSTITUTO DISTRITAL DE TURISMO ,817556000,0.05085264263,"Desarrollo Económico, Industria y Turismo",Establecimientos Públicos,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
INSTITUTO DISTRITAL DE TURISMO ,182400000,0.42500000000,"Desarrollo Económico, Industria y Turismo",Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
INSTITUTO DISTRITAL DE TURISMO ,998400000,0.18223801066,"Desarrollo Económico, Industria y Turismo",Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
INSTITUTO DISTRITAL DE TURISMO ,1650000,-0.08333333333,"Desarrollo Económico, Industria y Turismo",Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
INSTITUTO DISTRITAL DE TURISMO ,2063971000,-0.46898715337,"Desarrollo Económico, Industria y Turismo",Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,"Apoyo a la economía popular, emprendimiento y productividad",Desarrollo turístico social y productivo de Bogotá
INSTITUTO DISTRITAL DE TURISMO ,4540936000,-0.41398906915,"Desarrollo Económico, Industria y Turismo",Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,"Apoyo a la economía popular, emprendimiento y productividad",Bogotá ciudad turística para el disfrute de todos
INSTITUTO DISTRITAL DE TURISMO ,2595093000,0.39203057530,"Desarrollo Económico, Industria y Turismo",Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,Sistemas de mejoraniento de la gestión y de la capacidad operativa de las entidades
INSTITUTO DISTRITAL DE LAS ARTES - IDARTES,3612035000,0.14802041499,"Cultura, Recreación y Deporte",Establecimientos Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
INSTITUTO DISTRITAL DE LAS ARTES - IDARTES,78820000,0.02999019928,"Cultura, Recreación y Deporte",Establecimientos Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales indirectos,,,
INSTITUTO DISTRITAL DE LAS ARTES - IDARTES,1220991000,0.13399856786,"Cultura, Recreación y Deporte",Establecimientos Públicos,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
